idx,prompt,label_text,label,original_label,group,group_text,top1,topk_set,avgk_set,conformal_marginal_set,conformal_conditional_set,corr_ans_text,topk_text,avgk_text,conformal_marginal_text,conformal_conditional_text
106,images/ravdess_subset/Actor_23/03-01-07-02-01-02-23.wav,Disgust,7,6,0,Male,7,2 5 7,7,7,5 7,The best answer is 7. Disgust.,2. Calm  5. Angry  7. Disgust,7. Disgust,7. Disgust,5. Angry  7. Disgust
286,images/ravdess_subset/Actor_19/03-01-07-02-01-01-19.wav,Disgust,7,6,0,Male,7,2 4 7,4 7,7,4 7,The best answer is 7. Disgust.,2. Calm  4. Sad  7. Disgust,4. Sad  7. Disgust,7. Disgust,4. Sad  7. Disgust
291,images/ravdess_subset/Actor_12/03-01-07-02-01-01-12.wav,Disgust,7,6,1,Female,7,2 5 7,5 7,5 7,5 7,The best answer is 7. Disgust.,2. Calm  5. Angry  7. Disgust,5. Angry  7. Disgust,5. Angry  7. Disgust,5. Angry  7. Disgust
219,images/ravdess_subset/Actor_11/03-01-07-02-01-01-11.wav,Disgust,7,6,0,Male,7,2 5 7,7,7,5 7,The best answer is 7. Disgust.,2. Calm  5. Angry  7. Disgust,7. Disgust,7. Disgust,5. Angry  7. Disgust
292,images/ravdess_subset/Actor_15/03-01-07-02-02-02-15.wav,Disgust,7,6,0,Male,7,2 5 7,5 7,5 7,5 7,The best answer is 7. Disgust.,2. Calm  5. Angry  7. Disgust,5. Angry  7. Disgust,5. Angry  7. Disgust,5. Angry  7. Disgust
63,images/ravdess_subset/Actor_17/03-01-07-01-01-01-17.wav,Disgust,7,6,0,Male,7,2 5 7,7,7,2 7,The best answer is 7. Disgust.,2. Calm  5. Angry  7. Disgust,7. Disgust,7. Disgust,2. Calm  7. Disgust
65,images/ravdess_subset/Actor_06/03-01-07-01-02-02-06.wav,Disgust,7,6,1,Female,7,2 4 7,7,7,7,The best answer is 7. Disgust.,2. Calm  4. Sad  7. Disgust,7. Disgust,7. Disgust,7. Disgust
350,images/ravdess_subset/Actor_02/03-01-07-02-02-02-02.wav,Disgust,7,6,1,Female,7,2 5 7,5 7,5 7,7,The best answer is 7. Disgust.,2. Calm  5. Angry  7. Disgust,5. Angry  7. Disgust,5. Angry  7. Disgust,7. Disgust
352,images/ravdess_subset/Actor_18/03-01-07-01-01-02-18.wav,Disgust,7,6,1,Female,7,2 5 7,5 7,5 7,7,The best answer is 7. Disgust.,2. Calm  5. Angry  7. Disgust,5. Angry  7. Disgust,5. Angry  7. Disgust,7. Disgust
340,images/ravdess_subset/Actor_18/03-01-07-01-01-01-18.wav,Disgust,7,6,1,Female,7,2 5 7,7,7,7,The best answer is 7. Disgust.,2. Calm  5. Angry  7. Disgust,7. Disgust,7. Disgust,7. Disgust
341,images/ravdess_subset/Actor_10/03-01-07-02-01-01-10.wav,Disgust,7,6,1,Female,7,2 5 7,7,7,7,The best answer is 7. Disgust.,2. Calm  5. Angry  7. Disgust,7. Disgust,7. Disgust,7. Disgust
45,images/ravdess_subset/Actor_02/03-01-07-01-01-01-02.wav,Disgust,7,6,1,Female,7,4 5 7,7,7,7,The best answer is 7. Disgust.,4. Sad  5. Angry  7. Disgust,7. Disgust,7. Disgust,7. Disgust
47,images/ravdess_subset/Actor_04/03-01-07-02-02-01-04.wav,Disgust,7,6,1,Female,7,4 5 7,5 7,7,7,The best answer is 7. Disgust.,4. Sad  5. Angry  7. Disgust,5. Angry  7. Disgust,7. Disgust,7. Disgust
27,images/ravdess_subset/Actor_04/03-01-07-01-01-02-04.wav,Disgust,7,6,1,Female,7,2 5 7,7,7,7,The best answer is 7. Disgust.,2. Calm  5. Angry  7. Disgust,7. Disgust,7. Disgust,7. Disgust
17,images/ravdess_subset/Actor_21/03-01-07-02-02-01-21.wav,Disgust,7,6,0,Male,7,2 5 7,7,7,7,The best answer is 7. Disgust.,2. Calm  5. Angry  7. Disgust,7. Disgust,7. Disgust,7. Disgust
261,images/ravdess_subset/Actor_24/03-01-08-01-01-01-24.wav,Surprised,8,7,1,Female,8,1 3 8,1 3 8,1 3 8,3 8,The best answer is 8. Surprised.,1. Neutral  3. Happy  8. Surprised,1. Neutral  3. Happy  8. Surprised,1. Neutral  3. Happy  8. Surprised,3. Happy  8. Surprised
93,images/ravdess_subset/Actor_08/03-01-08-01-02-02-08.wav,Surprised,8,7,1,Female,8,3 6 8,3 8,3 8,8,The best answer is 8. Surprised.,3. Happy  6. Fearful  8. Surprised,3. Happy  8. Surprised,3. Happy  8. Surprised,8. Surprised
97,images/ravdess_subset/Actor_03/03-01-08-01-02-01-03.wav,Surprised,8,7,0,Male,8,1 3 8,1 3 6 8,1 3 8,1 3 8,The best answer is 8. Surprised.,1. Neutral  3. Happy  8. Surprised,1. Neutral  3. Happy  6. Fearful  8. Surprised,1. Neutral  3. Happy  8. Surprised,1. Neutral  3. Happy  8. Surprised
288,images/ravdess_subset/Actor_24/03-01-08-02-02-01-24.wav,Surprised,8,7,1,Female,8,3 6 8,3 8,3 8,8,The best answer is 8. Surprised.,3. Happy  6. Fearful  8. Surprised,3. Happy  8. Surprised,3. Happy  8. Surprised,8. Surprised
276,images/ravdess_subset/Actor_09/03-01-08-02-01-02-09.wav,Surprised,8,7,0,Male,8,1 3 8,1 3 8,1 3 8,1 3 8,The best answer is 8. Surprised.,1. Neutral  3. Happy  8. Surprised,1. Neutral  3. Happy  8. Surprised,1. Neutral  3. Happy  8. Surprised,1. Neutral  3. Happy  8. Surprised
278,images/ravdess_subset/Actor_21/03-01-08-01-01-01-21.wav,Surprised,8,7,0,Male,8,3 6 8,3 8,8,3 8,The best answer is 8. Surprised.,3. Happy  6. Fearful  8. Surprised,3. Happy  8. Surprised,8. Surprised,3. Happy  8. Surprised
112,images/ravdess_subset/Actor_11/03-01-08-02-01-02-11.wav,Surprised,8,7,0,Male,8,3 6 8,3 8,3 8,3 8,The best answer is 8. Surprised.,3. Happy  6. Fearful  8. Surprised,3. Happy  8. Surprised,3. Happy  8. Surprised,3. Happy  8. Surprised
100,images/ravdess_subset/Actor_04/03-01-08-01-01-02-04.wav,Surprised,8,7,1,Female,8,3 6 8,3 8,3 8,8,The best answer is 8. Surprised.,3. Happy  6. Fearful  8. Surprised,3. Happy  8. Surprised,3. Happy  8. Surprised,8. Surprised
87,images/ravdess_subset/Actor_19/03-01-08-02-01-02-19.wav,Surprised,8,7,0,Male,8,3 6 8,3 8,3 8,3 6 8,The best answer is 8. Surprised.,3. Happy  6. Fearful  8. Surprised,3. Happy  8. Surprised,3. Happy  8. Surprised,3. Happy  6. Fearful  8. Surprised
89,images/ravdess_subset/Actor_18/03-01-08-02-01-01-18.wav,Surprised,8,7,1,Female,8,3 6 8,3 8,3 8,3 8,The best answer is 8. Surprised.,3. Happy  6. Fearful  8. Surprised,3. Happy  8. Surprised,3. Happy  8. Surprised,3. Happy  8. Surprised
239,images/ravdess_subset/Actor_05/03-01-08-02-01-02-05.wav,Surprised,8,7,0,Male,8,3 6 8,3 8,3 8,3 8,The best answer is 8. Surprised.,3. Happy  6. Fearful  8. Surprised,3. Happy  8. Surprised,3. Happy  8. Surprised,3. Happy  8. Surprised
241,images/ravdess_subset/Actor_10/03-01-08-02-02-02-10.wav,Surprised,8,7,1,Female,8,3 6 8,3 6 8,3 6 8,3 8,The best answer is 8. Surprised.,3. Happy  6. Fearful  8. Surprised,3. Happy  6. Fearful  8. Surprised,3. Happy  6. Fearful  8. Surprised,3. Happy  8. Surprised
124,images/ravdess_subset/Actor_21/03-01-08-01-02-02-21.wav,Surprised,8,7,0,Male,8,3 6 8,3 8,3 8,3 8,The best answer is 8. Surprised.,3. Happy  6. Fearful  8. Surprised,3. Happy  8. Surprised,3. Happy  8. Surprised,3. Happy  8. Surprised
130,images/ravdess_subset/Actor_16/03-01-08-02-02-02-16.wav,Surprised,8,7,1,Female,8,3 6 8,3 8,8,8,The best answer is 8. Surprised.,3. Happy  6. Fearful  8. Surprised,3. Happy  8. Surprised,8. Surprised,8. Surprised
146,images/ravdess_subset/Actor_11/03-01-08-01-01-02-11.wav,Surprised,8,7,0,Male,8,3 6 8,3 8,3 8,3 6 8,The best answer is 8. Surprised.,3. Happy  6. Fearful  8. Surprised,3. Happy  8. Surprised,3. Happy  8. Surprised,3. Happy  6. Fearful  8. Surprised
238,images/ravdess_subset/Actor_17/03-01-08-01-02-01-17.wav,Surprised,8,7,0,Male,8,3 6 8,3 8,8,3 8,The best answer is 8. Surprised.,3. Happy  6. Fearful  8. Surprised,3. Happy  8. Surprised,8. Surprised,3. Happy  8. Surprised
81,images/ravdess_subset/Actor_02/03-01-08-01-01-02-02.wav,Surprised,8,7,1,Female,8,3 6 8,3 8,8,8,The best answer is 8. Surprised.,3. Happy  6. Fearful  8. Surprised,3. Happy  8. Surprised,8. Surprised,8. Surprised
68,images/ravdess_subset/Actor_15/03-01-08-02-02-01-15.wav,Surprised,8,7,0,Male,8,3 6 8,1 3 4 6 8,3 6 8,3 6 8,The best answer is 8. Surprised.,3. Happy  6. Fearful  8. Surprised,1. Neutral  3. Happy  4. Sad  6. Fearful  8. Surprised,3. Happy  6. Fearful  8. Surprised,3. Happy  6. Fearful  8. Surprised
69,images/ravdess_subset/Actor_03/03-01-08-02-01-02-03.wav,Surprised,8,7,0,Male,8,3 6 8,3 5 6 8,3 6 8,3 6 8,The best answer is 8. Surprised.,3. Happy  6. Fearful  8. Surprised,3. Happy  5. Angry  6. Fearful  8. Surprised,3. Happy  6. Fearful  8. Surprised,3. Happy  6. Fearful  8. Surprised
73,images/ravdess_subset/Actor_03/03-01-08-01-01-02-03.wav,Surprised,8,7,0,Male,3,3 6 8,3 6 8,3 6 8,3 6 8,The best answer is 8. Surprised.,3. Happy  6. Fearful  8. Surprised,3. Happy  6. Fearful  8. Surprised,3. Happy  6. Fearful  8. Surprised,3. Happy  6. Fearful  8. Surprised
158,images/ravdess_subset/Actor_04/03-01-08-02-01-01-04.wav,Surprised,8,7,1,Female,8,3 6 8,3 8,8,8,The best answer is 8. Surprised.,3. Happy  6. Fearful  8. Surprised,3. Happy  8. Surprised,8. Surprised,8. Surprised
161,images/ravdess_subset/Actor_04/03-01-08-01-02-02-04.wav,Surprised,8,7,1,Female,8,1 3 8,3 8,1 3 8,8,The best answer is 8. Surprised.,1. Neutral  3. Happy  8. Surprised,3. Happy  8. Surprised,1. Neutral  3. Happy  8. Surprised,8. Surprised
151,images/ravdess_subset/Actor_08/03-01-08-01-01-02-08.wav,Surprised,8,7,1,Female,8,1 3 8,3 8,3 8,8,The best answer is 8. Surprised.,1. Neutral  3. Happy  8. Surprised,3. Happy  8. Surprised,3. Happy  8. Surprised,8. Surprised
142,images/ravdess_subset/Actor_19/03-01-08-02-01-01-19.wav,Surprised,8,7,0,Male,8,1 3 8,3 8,8,3 8,The best answer is 8. Surprised.,1. Neutral  3. Happy  8. Surprised,3. Happy  8. Surprised,8. Surprised,3. Happy  8. Surprised
170,images/ravdess_subset/Actor_08/03-01-08-01-02-01-08.wav,Surprised,8,7,1,Female,8,3 6 8,3 8,8,8,The best answer is 8. Surprised.,3. Happy  6. Fearful  8. Surprised,3. Happy  8. Surprised,8. Surprised,8. Surprised
321,images/ravdess_subset/Actor_10/03-01-08-02-02-01-10.wav,Surprised,8,7,1,Female,8,3 6 8,3 8,3 8,8,The best answer is 8. Surprised.,3. Happy  6. Fearful  8. Surprised,3. Happy  8. Surprised,3. Happy  8. Surprised,8. Surprised
301,images/ravdess_subset/Actor_06/03-01-08-01-02-01-06.wav,Surprised,8,7,1,Female,8,1 3 8,1 3 8,1 3 8,1 3 8,The best answer is 8. Surprised.,1. Neutral  3. Happy  8. Surprised,1. Neutral  3. Happy  8. Surprised,1. Neutral  3. Happy  8. Surprised,1. Neutral  3. Happy  8. Surprised
305,images/ravdess_subset/Actor_02/03-01-08-02-01-01-02.wav,Surprised,8,7,1,Female,8,3 6 8,3 8,8,8,The best answer is 8. Surprised.,3. Happy  6. Fearful  8. Surprised,3. Happy  8. Surprised,8. Surprised,8. Surprised
208,images/ravdess_subset/Actor_01/03-01-08-01-01-02-01.wav,Surprised,8,7,0,Male,1,1 2 8,1 2 8,1 2 8,1 2 8,The best answer is 8. Surprised.,1. Neutral  2. Calm  8. Surprised,1. Neutral  2. Calm  8. Surprised,1. Neutral  2. Calm  8. Surprised,1. Neutral  2. Calm  8. Surprised
188,images/ravdess_subset/Actor_17/03-01-08-02-01-02-17.wav,Surprised,8,7,0,Male,8,3 6 8,3 6 8,3 8,3 6 8,The best answer is 8. Surprised.,3. Happy  6. Fearful  8. Surprised,3. Happy  6. Fearful  8. Surprised,3. Happy  8. Surprised,3. Happy  6. Fearful  8. Surprised
298,images/ravdess_subset/Actor_13/03-01-08-01-02-01-13.wav,Surprised,8,7,0,Male,8,1 3 8,1 3 8,1 3 8,1 3 8,The best answer is 8. Surprised.,1. Neutral  3. Happy  8. Surprised,1. Neutral  3. Happy  8. Surprised,1. Neutral  3. Happy  8. Surprised,1. Neutral  3. Happy  8. Surprised
62,images/ravdess_subset/Actor_14/03-01-08-01-02-02-14.wav,Surprised,8,7,1,Female,8,1 3 8,3 8,8,8,The best answer is 8. Surprised.,1. Neutral  3. Happy  8. Surprised,3. Happy  8. Surprised,8. Surprised,8. Surprised
221,images/ravdess_subset/Actor_19/03-01-08-01-02-01-19.wav,Surprised,8,7,0,Male,8,1 3 8,3 8,1 3 8,1 3 8,The best answer is 8. Surprised.,1. Neutral  3. Happy  8. Surprised,3. Happy  8. Surprised,1. Neutral  3. Happy  8. Surprised,1. Neutral  3. Happy  8. Surprised
222,images/ravdess_subset/Actor_19/03-01-08-01-01-02-19.wav,Surprised,8,7,0,Male,8,1 3 8,3 8,3 8,1 3 8,The best answer is 8. Surprised.,1. Neutral  3. Happy  8. Surprised,3. Happy  8. Surprised,3. Happy  8. Surprised,1. Neutral  3. Happy  8. Surprised
225,images/ravdess_subset/Actor_16/03-01-08-01-02-01-16.wav,Surprised,8,7,1,Female,8,3 6 8,3 8,8,8,The best answer is 8. Surprised.,3. Happy  6. Fearful  8. Surprised,3. Happy  8. Surprised,8. Surprised,8. Surprised
214,images/ravdess_subset/Actor_01/03-01-08-02-01-02-01.wav,Surprised,8,7,0,Male,8,3 6 8,3 6 8,3 6 8,3 6 8,The best answer is 8. Surprised.,3. Happy  6. Fearful  8. Surprised,3. Happy  6. Fearful  8. Surprised,3. Happy  6. Fearful  8. Surprised,3. Happy  6. Fearful  8. Surprised
217,images/ravdess_subset/Actor_02/03-01-08-02-02-01-02.wav,Surprised,8,7,1,Female,8,3 6 8,8,8,8,The best answer is 8. Surprised.,3. Happy  6. Fearful  8. Surprised,8. Surprised,8. Surprised,8. Surprised
23,images/ravdess_subset/Actor_10/03-01-08-01-02-01-10.wav,Surprised,8,7,1,Female,8,3 6 8,3 8,3 8,3 8,The best answer is 8. Surprised.,3. Happy  6. Fearful  8. Surprised,3. Happy  8. Surprised,3. Happy  8. Surprised,3. Happy  8. Surprised
13,images/ravdess_subset/Actor_08/03-01-08-02-02-02-08.wav,Surprised,8,7,1,Female,8,3 6 8,3 8,3 8,8,The best answer is 8. Surprised.,3. Happy  6. Fearful  8. Surprised,3. Happy  8. Surprised,3. Happy  8. Surprised,8. Surprised
14,images/ravdess_subset/Actor_15/03-01-08-02-01-01-15.wav,Surprised,8,7,0,Male,8,3 6 8,3 6 8,3 6 8,3 6 8,The best answer is 8. Surprised.,3. Happy  6. Fearful  8. Surprised,3. Happy  6. Fearful  8. Surprised,3. Happy  6. Fearful  8. Surprised,3. Happy  6. Fearful  8. Surprised
8,images/ravdess_subset/Actor_15/03-01-08-01-02-01-15.wav,Surprised,8,7,0,Male,4,1 2 4,1 2 4,1 2 4,1 2 4,The best answer is 8. Surprised.,1. Neutral  2. Calm  4. Sad,1. Neutral  2. Calm  4. Sad,1. Neutral  2. Calm  4. Sad,1. Neutral  2. Calm  4. Sad
51,images/ravdess_subset/Actor_19/03-01-08-01-01-01-19.wav,Surprised,8,7,0,Male,1,1 3 8,1 3 8,1 3 8,1 3 8,The best answer is 8. Surprised.,1. Neutral  3. Happy  8. Surprised,1. Neutral  3. Happy  8. Surprised,1. Neutral  3. Happy  8. Surprised,1. Neutral  3. Happy  8. Surprised
337,images/ravdess_subset/Actor_12/03-01-08-01-02-01-12.wav,Surprised,8,7,1,Female,1,1 3 8,1 3 8,1 3 8,1 3 8,The best answer is 8. Surprised.,1. Neutral  3. Happy  8. Surprised,1. Neutral  3. Happy  8. Surprised,1. Neutral  3. Happy  8. Surprised,1. Neutral  3. Happy  8. Surprised
328,images/ravdess_subset/Actor_18/03-01-08-01-02-02-18.wav,Surprised,8,7,1,Female,1,1 2 8,1 2 8,1 2 8,1 2 8,The best answer is 8. Surprised.,1. Neutral  2. Calm  8. Surprised,1. Neutral  2. Calm  8. Surprised,1. Neutral  2. Calm  8. Surprised,1. Neutral  2. Calm  8. Surprised
33,images/ravdess_subset/Actor_21/03-01-08-01-02-01-21.wav,Surprised,8,7,0,Male,8,3 6 8,3 8,3 8,3 8,The best answer is 8. Surprised.,3. Happy  6. Fearful  8. Surprised,3. Happy  8. Surprised,3. Happy  8. Surprised,3. Happy  8. Surprised
